Issue,Volume,Title,Subtitle,Keywords,Abstract,Keywords,Link
Journal of Pidgin and Creole Languages 11:1,Volume 11 (1996),Early Saramaccan Syllable Structure,An Analysis of Complex Onsets from Schumann's 1778 Manuscript,,"This paper presents a diachronic analysis of Saramaccan syllable structure. It examines data from Schumann's 1778 manuscript, and demonstrates that early Saramaccan syllable structure included complex onsets. A case is also made that in the last two centuries, these complex onsets in Saramaccan have been simplified from CCV to CVCV. This example of language change has important implications for creole studies because most views of change (for two exceptions, see Muhlhäusler, 1986; Mufwene, 1993), especially those that rely on models of decreolization, often suggest that CV templates precede a change to complex onsets. A change from CCV to CVCV, though representing a common and less marked shift in terms of general syllable typology, appears to be considerably less documented among the Atlantic creole languages.",https://benjamins.com//catalog/jpcl.11.1.03ace
Journal of Pidgin and Creole Languages 11:1,Volume 11 (1996),"Aspect, Tense, or Aktionsart?",The Particle Ja in Kristang (Malacca Creole Portuguese),,"This paper attempts to determine whether the particle ja in Kristang (spoken in Malacca, Malaysia) functions as part of an aspect, a tense, or an aktionsart system. The paper first argues that ja does not mark the perfective in an aspectual system. Second, it argues that ja does not mark the past in a tense system. It then argues, instead, that ja marks an aktionsart category, namely, a change of state. The paper concludes by noting some historical changes in the usage of ja and speculates about some incipient changes in the Kristang system as a whole. The analysis of this particle in different conversational settings suggests that for some speakers ja marks the present relevance of events that occurred in the past. This usage of the particle relates to its original adverbial semantics in Portuguese, where já means 'already'. However, it is argued that this change in the usage of the particle has been induced by English. English is now the dominant language for many Kristang speakers and it has a semantically very similar present perfect. It is on the basis of these similarities that ja is determined to be largely a perfect marker for some Kristang speakers.",https://benjamins.com//catalog/jpcl.11.1.04thu
Journal of Pidgin and Creole Languages 11:1,Volume 11 (1996),Common Ground and Creole TMA,,,,https://benjamins.com//catalog/jpcl.11.1.06win
Journal of Pidgin and Creole Languages 11:1,Volume 11 (1996),Pichingli,An English-Spanish Pidgin from the Canary Islands,,,https://benjamins.com//catalog/jpcl.11.1.08sam
Journal of Pidgin and Creole Languages 11:1,Volume 11 (1996),Lingua Franca in Goldoni's Impresario Delle Smirne,,,,https://benjamins.com//catalog/jpcl.11.1.09sal
Journal of Pidgin and Creole Languages 11:1,Volume 11 (1996),"Pidginization, Creolization, and Français Approximatif",,,,https://benjamins.com//catalog/jpcl.11.1.11bak
Journal of Pidgin and Creole Languages 11:1,Volume 11 (1996),Temps et aspects en créole seychellois: Valeurs et interférences. By Susanne Michaelis,,,,https://benjamins.com//catalog/jpcl.11.1.12deg
Journal of Pidgin and Creole Languages 11:1,Volume 11 (1996),Review of Lord (1993): Historical change in serial verb constructions,,,,https://benjamins.com//catalog/jpcl.11.1.14byr
Journal of Pidgin and Creole Languages 11:1,Volume 11 (1996),"Review of Arends, Muysken & Smith (1995): Pidgins and creoles: An introduction",,,,https://benjamins.com//catalog/jpcl.11.1.15mcw
Journal of Pidgin and Creole Languages 11:1,Volume 11 (1996),Review of Hazaël-Massieux (1993): Ecrire en créole: Oralité et écriture aux Antilles,,,,https://benjamins.com//catalog/jpcl.11.1.16sch
Journal of Pidgin and Creole Languages 11:1,Volume 11 (1996),Review of Pinalie (1992): Dictionnaire élémentaire français-créole,,,,https://benjamins.com//catalog/jpcl.11.1.17all
Journal of Pidgin and Creole Languages 11:1,Volume 11 (1996),Review of Morgan (1994): Language and the social construction of identity in creole situations,,,,https://benjamins.com//catalog/jpcl.11.1.18lal
Journal of Pidgin and Creole Languages 11:1,Volume 11 (1996),Review of Mintz & Price (1992): The birth of African-American culture: An anthropological perspective,,,,https://benjamins.com//catalog/jpcl.11.1.19are
Journal of Pidgin and Creole Languages 11:1,Volume 11 (1996),Review of Mufwene & Condon (1993): Africanisms in Afro-American language varieties,,,,https://benjamins.com//catalog/jpcl.11.1.20muy
Journal of Pidgin and Creole Languages 11:1,Volume 11 (1996),"Review of Glauser, Schneider & Görlach (1993): A new bibliography of writings on varieties of English 1984–1992/1993",,,,https://benjamins.com//catalog/jpcl.11.1.21muf
Journal of Pidgin and Creole Languages 11:1,Volume 11 (1996),Derek Bickerton,,,,https://benjamins.com//catalog/jpcl.11.1.23der
Journal of Pidgin and Creole Languages 11:1,Volume 11 (1996),John H. McWhorter,,,,https://benjamins.com//catalog/jpcl.11.1.24joh
Journal of Pidgin and Creole Languages 10:2,Volume 10 (1995),"Tayo, The Strange Bird from New Caledonia",Determiners and Tense-Aspect in Tayo and their Implications for Creolization Theories,,"According to the Language Bioprogram Hypothesis, the core grammars of all ""real"" creoles should be alike to a significant degree. Real creoles are then defined as those creoles that were born on plantations, as opposed to those that appeared in so-called fort situations, that is, around trading posts and the like. The validity of the hypothesis depends on the precise characterization of what counts as a plantation situation, which is by no means an obvious task, contrary to what seems to have been assumed. An attempt toward such a characterization is made here. Tayo, a French-based creole spoken in the south of New Caledonia, can be considered a plantation creole and should therefore appear similar to, for example, Haitian and Isle-de-France Creole. That it differs radically from these languages in such basic domains as the determiner and the TMA systems, however, is easily demonstrated. Factors that might explain the difference are then examined, with the conclusion that only relexification from a substrate New Caledonian language can be retained as the primary reason for this difference. Although arguably a plantation creole, Tayo falls thus clearly outside the scope of the LBH, appearing rather as strong supportive evidence for the Relexification Hypothesis. Given the importance of the case for deciding between competing theories, further detailed investigation is urgently needed in order to ascertain whether Tayo is indeed a plantation creole, as it is seems to be, in view of the available historical and ecological evidence.",https://benjamins.com//catalog/jpcl.10.2.02kih
Journal of Pidgin and Creole Languages 10:2,Volume 10 (1995),Tsr Formation as a Discourse Substratum in Hawaii Creole English,,,"Hawaii Creole English presents a particular type of utterance structure, the ""dollar utterance,"" which might be regarded as ill-formed in terms of the form-meaning coalition in Standard English (SE). Nonetheless, such an utterance seems to reflect an underlying discourse process in which three discourse representations — Theme, Scheme, Rheme — interact. An analysis is given within the framework of Schema theory to explain this unique linguistic phenomenon in Hawaii Creole English. The scheme, which is the most important entity of the three, resides either in the preceding text or in the abstract knowledge structure of human cognition. It is further claimed that the formation of Theme, Scheme, Rheme could have been transferred from Japanese as one of its substratum features in discourse. The probability of Japanese substratal influence is highly supportable from both linguistic and sociohistorical evidence.",https://benjamins.com//catalog/jpcl.10.2.03mas
Journal of Pidgin and Creole Languages 10:2,Volume 10 (1995),Sisters Under the Skin,A Case for Genetic Relationship Between the Atlantic English-Based Creoles,,"This paper shows that the Atlantic English-based Creoles share six features which are derivable neither from superstratal, substratal, nor universal influences, and therefore constitute idiosyncratic correspondences. The six features indicate that these Creoles all derive from a single ancestor of expanded structure, in contrast to the dominant polygenetic scenario under which the Atlantic English-based Creoles emerged, in essence, independently of one another in their respective locations. The findings have implications for all conceptions of creole genesis, in arguing for diffusion as a pivotal, rather than marginal factor. The features discussed are copulas da and de, pronoun unu, anterior marker bin, adverbial self and the obligative verb fu.",https://benjamins.com//catalog/jpcl.10.2.04mcw
Journal of Pidgin and Creole Languages 10:2,Volume 10 (1995),Studying Variation in Older Texts,Negerhollands,,,https://benjamins.com//catalog/jpcl.10.2.06muy
Journal of Pidgin and Creole Languages 10:2,Volume 10 (1995),Review of Scott (1992): Cajun Vernacular English: Informal English in French Louisiana,,,,https://benjamins.com//catalog/jpcl.10.2.08pic
Journal of Pidgin and Creole Languages 10:2,Volume 10 (1995),Review of Byrne & Winford (1993): Focus and grammatical relations in creole languages,,,,https://benjamins.com//catalog/jpcl.10.2.09lip
Journal of Pidgin and Creole Languages 10:2,Volume 10 (1995),Review of Granberry (1993): A grammar and dictionary of the Timucua language,,,,https://benjamins.com//catalog/jpcl.10.2.10bak
Journal of Pidgin and Creole Languages 10:2,Volume 10 (1995),Review of Fabri (1993): Kongruenz und die Grammatik des Maltesischen,,,,https://benjamins.com//catalog/jpcl.10.2.11bla
Journal of Pidgin and Creole Languages 10:2,Volume 10 (1995),Review of Schneider (1991): Dictionary of African borrowings in Brazilian Portuguese,,,,https://benjamins.com//catalog/jpcl.10.2.12wad
Journal of Pidgin and Creole Languages 10:2,Volume 10 (1995),Review of Preston (1993): American dialect research,,,,https://benjamins.com//catalog/jpcl.10.2.13kre
Journal of Pidgin and Creole Languages 10:2,Volume 10 (1995),"The Uprooted, the Indentured, and the Segregated",South African Indian English,,,https://benjamins.com//catalog/jpcl.10.2.15the
Journal of Pidgin and Creole Languages 10:1,Volume 10 (1995),Pidgin Hawaiian,A Sociohistorical Study,,"Evidence recently unearthed in documentary sources (such as voyage accounts and Hawaiian-language newspapers) has failed to support the theory that the predominant plantation language and lingua franca of Hawaii's polyglot population in the 19th century was an English-lexifier pidgin. Available evidence actually indicates that a pidginized variety of Hawaiian (which began to develop almost immediately after first contact) formed the original plantation language, and began to be displaced by pidgin English only in the 1880s and 1890s. This Hawaiian-lexifier pidgin also served as a general communicative medium in competition with pidgin English outside the plantation communities. Its prevalence may explain the slow development of pidgin English in Hawaii and late creolization.",https://benjamins.com//catalog/jpcl.10.1.02rob
Journal of Pidgin and Creole Languages 10:1,Volume 10 (1995),"Nana K Nana, Nana K Napa",The Paratactic and Hypotactic Relative Clauses of Reunion Creole,,"A recent study of Tayo shows an obligatory subordinator sa in all relative clauses. The Isle de France dialects, like most other varieties of Creole French, have an obligatory subordinator ki for subject relatives, while ki is optional elsewhere. Reunion Creole has a subordinator ke which is almost always optional, and thus stands out as different from all others in this respect. To explain this oddity, the paper contains the following topical sequence: 1) Reunion Creole relative clauses and the ""mysterious"" verb marker i with which they interact are described, using data covering nearly three centuries; 2) a highly specific past tense formation is described and discussed; and 3) inferential arguments are advanced, with the addition of data that pertain to both Tayo and Isle de France Creole, to suggest that the anomalous optionality of the relative subordinator in Reunion Creole became established in the 17th century as a result of Malagasy influence on what is essentially a continuation of 17th century (varieties of) French. Tayo and Isle de France Creole are seen as new creations, new solutions to problems of interethnic communication.",https://benjamins.com//catalog/jpcl.10.1.03cor
Journal of Pidgin and Creole Languages 10:1,Volume 10 (1995),The Origins of Lesser Antillean French Creole,Some Literary and Lexical Evidence,,"A survey of literary and lexical evidence — early French descriptions of Martinique and its neighboring islands, and the etymologies of modern Dominican names for fish and parts of dugout canoes — suggests that Lesser Antillean French Creole did not take shape until the first decades of the 18th century, some 70 years after French colonization got seriously underway in 1635. The language's progenitors included a Spanish-Carib-French pidgin used between French settlers, their African slaves, and the islands' aboriginal inhabitants; a simplified form of French; and Standard French. No African influences are attested before the 1690s.",https://benjamins.com//catalog/jpcl.10.1.04wyl
Journal of Pidgin and Creole Languages 10:1,Volume 10 (1995),Penny Cuts,"Differentiation of Creole Varieties in Trinidad, 1904-1906",,"From 1904 to 1906 a series of linked vernacular texts — purportedly written by Trinidadians and other West Indians, including Barbadians — appeared in the Trinidadian newspaper Penny Cuts. Trinidadian English Creole (TEC), a fundamentally stable and clearly creole language throughout the 19th century and well into the 20th, included several varieties, containing more and less English influence. The texts appear linguistically reliable, and show that by this time, TEC was recognizably different from other creole varieties. This differentiation is held to be closely related to the contemporary social situation, reflecting a nationalist/nativist movement towards self-identification.",https://benjamins.com//catalog/jpcl.10.1.05win
Journal of Pidgin and Creole Languages 10:1,Volume 10 (1995),Wanted,A Debate in Pidgin/Creole Phonology,,,https://benjamins.com//catalog/jpcl.10.1.07sin
Journal of Pidgin and Creole Languages 10:1,Volume 10 (1995),A Note on the Pronominal System of Arafundi-Enga Pidgin,,,,https://benjamins.com//catalog/jpcl.10.1.09jef
Journal of Pidgin and Creole Languages 10:1,Volume 10 (1995),Culture(s) empirique(s) et identité(s) culturelle(s) à la Réunion. Edited by Daniel Baggioni and Martine Mathieu,,,,https://benjamins.com//catalog/jpcl.10.1.11bon
Journal of Pidgin and Creole Languages 10:1,Volume 10 (1995),Cuisines/identités. Edited by Daniel Baggioni and Jean-Claude Carpanin Marimoutou,,,,https://benjamins.com//catalog/jpcl.10.1.12bon
Journal of Pidgin and Creole Languages 10:1,Volume 10 (1995),Formes-sens/identités. Edited by Jean-Claude Carpanin Marimoutou and Daniel Baggioni,,,,https://benjamins.com//catalog/jpcl.10.1.13bon
Journal of Pidgin and Creole Languages 10:1,Volume 10 (1995),"Review of Tourneux, Barbotin & Tancons (1990): Dictionnaire pratique du créole de Guadeloupe (Marie-Galante), suivi d’un index français-créole",,,,https://benjamins.com//catalog/jpcl.10.1.15goo
Journal of Pidgin and Creole Languages 10:1,Volume 10 (1995),Review of Macedo & Koike (1992): Romance linguistics: The Portuguese context,,,,https://benjamins.com//catalog/jpcl.10.1.16cle
Journal of Pidgin and Creole Languages 10:1,Volume 10 (1995),"Review of Hall & Higman (1992): Slave society in the Danish West Indies: St. Thomas, St. John, & St. Croix",,,,https://benjamins.com//catalog/jpcl.10.1.17sab
Journal of Pidgin and Creole Languages 10:1,Volume 10 (1995),"Review of Baviskar, Herzog, Kiefer, Neumann, Putschke, Sunshine & Weinreich (1992): The language and culture atlas of Ashkenazic Jewry",,,,https://benjamins.com//catalog/jpcl.10.1.18sad
Journal of Pidgin and Creole Languages 10:1,Volume 10 (1995),Review of Dillard (1992): A history of American English,,,,https://benjamins.com//catalog/jpcl.10.1.19ace
Journal of Pidgin and Creole Languages 10:1,Volume 10 (1995),Review of Sutcliffe & Figueroa (1992): System in Black language,,,,https://benjamins.com//catalog/jpcl.10.1.20muf
Journal of Pidgin and Creole Languages 10:1,Volume 10 (1995),"Review of Taylor (1989/1991): Standard English, Black English, and bidialectalism: A controversy",,,,https://benjamins.com//catalog/jpcl.10.1.21smi
Journal of Pidgin and Creole Languages 10:1,Volume 10 (1995),Letter to the editor,,,,https://benjamins.com//catalog/jpcl.10.1.23jld
Journal of Pidgin and Creole Languages 10:1,Volume 10 (1995),Letter to the editor,,,,https://benjamins.com//catalog/jpcl.10.1.24hei
Journal of Pidgin and Creole Languages 10:1,Volume 10 (1995),Letter to the editor,,,,https://benjamins.com//catalog/jpcl.10.1.25jul
Journal of Pidgin and Creole Languages 10:1,Volume 10 (1995),Letter to the editor,,,,https://benjamins.com//catalog/jpcl.10.1.26rob
Journal of Pidgin and Creole Languages 9:2,Volume 9 (1994),"Textual Evidence on the Nature of Early Barbadian Speech, 1676-1835",,,"On the evidence of textual attestations from 1676-1835, early Barbadian English is shown to have exhibited many more nonstandard features than is generally recognized. Such features, which are commonly, if not exclusively, found in pidgins and creoles, include vowel epenthesis, paragoge and initial s-deletion processes, creole tense-modality-aspect marking, copula absence, the use of invariant no as a preverbal negative and as an emphatic positive marker, the occurrence of one as indefinite article, and a variety of morphologically unmarked pronominal forms. The texts consist of samples of African and Afro-Barbadian speech from historical sources, including ones which linguists have not previously considered. The textual samples are examined century by century, accompanied by a detailed account of the contemporary sociohistorical setting, and interpreted in terms of known and inferred Caribbean patterns of sociolinguistic variation, both in the present and in the past. It is concluded that while early Barbadian speech comprised a range of varieties, creolelike varieties were undoubtedly a part of that range.",https://benjamins.com//catalog/jpcl.9.2.02ric
Journal of Pidgin and Creole Languages 9:2,Volume 9 (1994),Expressiveness in Contact Situations,The Fate of African Ideophones,,"Typically not the focus of linguistic analysis, the expressive function nonetheless represents a core linguistic behavior. Throughout Africa, ideo-phones robustly manifest that function. When adult speakers learn and begin to use a second language, particularly in contact situations with limited L2 input, they often draw on structures and resources from L1. These facts suggest that when languages with ideophones serve as the substrate for a contact language, ideophones will be found in that new language, as is the case for, e.g., Krioulo (Guinea Bissau), Krio (Sierra Leone), and Liberian English. Yet, not all African contact languages possess ideophones. This paper characterizes the distribution of ideophones in pidgins, Creoles, and other contact varieties.",https://benjamins.com//catalog/jpcl.9.2.03chi
Journal of Pidgin and Creole Languages 9:2,Volume 9 (1994),Relativization and Thematization in Tayo and the Implications for Creole Genesis,,,"Relative clauses in Tayo, the French-lexicon Creole of St-Louis (New Caledonia) which emerged in the late 19th century, reflect in their construction and their distribution typically Melanesian patterns, including a sub-ordinator derived from a personal pronoun, sa. Thematization similarly reflects Melanesian strategies, but may also be handled by clefting using a subordinator ki (< French qui). While this construction shows how the lexifier may be modifying Tayo, the emergence of a complex system of relativization and thematization, over three generations after the settlement of St-Louis in 1860, shows that French was not the ""motor"" of creolization, and suggests that creolization is, in effect, a special case of language shift and creation over some 50 or so years.",https://benjamins.com//catalog/jpcl.9.2.04cor
Journal of Pidgin and Creole Languages 9:2,Volume 9 (1994),Saramaccan and Haitian,A Comparison,,,https://benjamins.com//catalog/jpcl.9.2.06muy
Journal of Pidgin and Creole Languages 9:2,Volume 9 (1994),"Roger M. Keesing May 16, 1935 - May 7, 1993",,,,https://benjamins.com//catalog/jpcl.9.2.08san
Journal of Pidgin and Creole Languages 9:2,Volume 9 (1994),Review of Carayol & Chaudenson (1989): Atlas linguistique et ethnographique de la Réunion,,,,https://benjamins.com//catalog/jpcl.9.2.10hul
Journal of Pidgin and Creole Languages 9:2,Volume 9 (1994),Review of Tomás (1992): Os crioulos Portugueses do Oriente: Uma bibliografia,,,,https://benjamins.com//catalog/jpcl.9.2.11bax
Journal of Pidgin and Creole Languages 9:2,Volume 9 (1994),Review of Schneider (1989): American Earlier Black English: Morphological and syntactic variables,,,,https://benjamins.com//catalog/jpcl.9.2.12bai
Journal of Pidgin and Creole Languages 9:2,Volume 9 (1994),Review of Blackshire-Belay (1992): Language and literature in the African-American imagination,,,,https://benjamins.com//catalog/jpcl.9.2.13wya
Journal of Pidgin and Creole Languages 9:2,Volume 9 (1994),Review of Miller & Abu-Manga (1994): Language change and national integration: Rural migrants in Khartoum,,,,https://benjamins.com//catalog/jpcl.9.2.14owe
Journal of Pidgin and Creole Languages 9:2,Volume 9 (1994),"Review of Haudrey (1991): Questions creoles, questions linguistiques",,,,https://benjamins.com//catalog/jpcl.9.2.15zep
Journal of Pidgin and Creole Languages 9:2,Volume 9 (1994),Review of Baggioni & Robillard (1990): Ile Maurice: Une francophonie paradoxale,,,,https://benjamins.com//catalog/jpcl.9.2.16ver
Journal of Pidgin and Creole Languages 9:2,Volume 9 (1994),Review of Blackshire-Belay (1991): Foreign Workers’ German: A concise glossary of verbal phrases,,,,https://benjamins.com//catalog/jpcl.9.2.17asa
Journal of Pidgin and Creole Languages 9:2,Volume 9 (1994),"Review of Lefebvre (1992): Travaux de recherche sur le créole haïtien, No. 8 The clausal determiners of Haitian and Fon",,,,https://benjamins.com//catalog/jpcl.9.2.18deg
Journal of Pidgin and Creole Languages 9:2,Volume 9 (1994),"Review of Lefebvre (1992): Travaux de recherche sur le creole haïtien, no. 10. Word order and possession in relexification",,,,https://benjamins.com//catalog/jpcl.9.2.19deg
Journal of Pidgin and Creole Languages 9:2,Volume 9 (1994),Review of Karras & McNeill (1992): Atlantic American societies: From Columbus through abolition 1492–1888,,,,https://benjamins.com//catalog/jpcl.9.2.20muf
Journal of Pidgin and Creole Languages 9:2,Volume 9 (1994),Review of Stipriaan (1993): Surinaams contrast – roofbouw en overleven in een Caraïbische plantagekolonie 1750–1863,,,,https://benjamins.com//catalog/jpcl.9.2.21are
Journal of Pidgin and Creole Languages 9:2,Volume 9 (1994),Review of d’Andrade & Kihm (1992): Actas do Colóquio sobre “Crioulos de Base Lexical Portuguesa”,,,,https://benjamins.com//catalog/jpcl.9.2.22rib
Journal of Pidgin and Creole Languages 9:2,Volume 9 (1994),Review of Winford (1993): Predication in Caribbean English Creoles,,,,https://benjamins.com//catalog/jpcl.9.2.23rom
Journal of Pidgin and Creole Languages 9:2,Volume 9 (1994),"Review of Hall, Doane & Ringler (1992): Old English and new: Studies in language and linguistics in honor of Frederic G. Cassidy",,,,https://benjamins.com//catalog/jpcl.9.2.24lip
Journal of Pidgin and Creole Languages 9:2,Volume 9 (1994),Review of Wolf (1992): New departures in linguistics,,,,https://benjamins.com//catalog/jpcl.9.2.25muf
Journal of Pidgin and Creole Languages 9:2,Volume 9 (1994),Review of Perl & Schönberger (1991): Studien zum Portugiesischen in Afrika un d Asien,,,,https://benjamins.com//catalog/jpcl.9.2.26gil
Journal of Pidgin and Creole Languages 9:2,Volume 9 (1994),Review of Kachru (1992): The other tongue: English across cultures,,,,https://benjamins.com//catalog/jpcl.9.2.27har
Journal of Pidgin and Creole Languages 9:2,Volume 9 (1994),Will the real Hawaii Pidgin stand up?,,,,https://benjamins.com//catalog/jpcl.9.2.29bic
Journal of Pidgin and Creole Languages 9:1,Volume 9 (1994),Haitian Creole,A Pro-Drop Language?,,"Haitian Creole has been argued to be a pro-drop language whose null subjects are licensed by syntactic clitics (DeGraff 1993). This paper analyzes the properties of Haitian Creole pronominal subjects, expletive and argumentai, and argues on the basis of syntactic, phonological, and comparative considerations that Haitian Creole is better analyzed as a language whose argumentai subjects cannot be null and whose pronominal subjects occur in argumentai positions and cliticize in the phonological component.",https://benjamins.com//catalog/jpcl.9.1.02dep
Journal of Pidgin and Creole Languages 9:1,Volume 9 (1994),Possession,Substratum Semantics in Haitian Creole,,"This paper compares the notion of ""possession"" as it is expressed in the verbs of Haitian Creole, French, and Fongbe (a West African language of the Kwa family). It is argued that the notion of possession in verbal semantics is best represented as an implicit argument, i.e., an argument that is present in the semantic representation, but not in the syntax. The implicit argument [POSSESSION] is ambiguous, allowing it to be manifested in the syntactic representation in different ways. The properties of the creole verbs are consistently parallel with those of the Fongbe verbs, and they are often in contrast with the properties of the French verbs. Since French and Fongbe are among the historical sources of Haitian Creole (Lefebvre & Lumsden 1989), these patterns have consequence for the evaluation of theories of creole genesis.",https://benjamins.com//catalog/jpcl.9.1.03lum
Journal of Pidgin and Creole Languages 9:1,Volume 9 (1994),A Survey of the Linguistic Preferences of Cameroon Pidgin English Speakers,,,"Pidgin English speakers from five major towns in Anglophone Cameroon were asked to indicate their preferences for linguistic variants of variables whose use in written literature had proven problematic. The relationship between the scores and speakers' mother tongue, age, sex, educational background, and geographical location was considered, with particular interest in choices made when one variant was closer to standard Cameroon English than another. Test results indicate, among other things, that students' preference for variants closer to standard English gives way to favorisation of mesolectal forms after their studies; this contributes to the basic stability of Cameroon Pidgin English (PE), in spite of the ever-increasing acquisition of standard English (SE). It is suggested that, in making decisions for written literature, lexical items generally should be chosen at the mesolectal level, but that the orthography should reflect phonological variants closer to SE.",https://benjamins.com//catalog/jpcl.9.1.04wil
Journal of Pidgin and Creole Languages 9:1,Volume 9 (1994),The Origins of Saramaccan Syntax,"A Reply to John McWhorter's ""Substratal Influence in Saramaccan Serial Verb Constructions""",,,https://benjamins.com//catalog/jpcl.9.1.06bic
Journal of Pidgin and Creole Languages 9:1,Volume 9 (1994),Rejoinder to Derek Bickerton,,,,https://benjamins.com//catalog/jpcl.9.1.07mcw
Journal of Pidgin and Creole Languages 9:1,Volume 9 (1994),Guy Hazaël-Massieux 10 April 1936 - 5 July 1993,,,,https://benjamins.com//catalog/jpcl.9.1.09muf
Journal of Pidgin and Creole Languages 9:1,Volume 9 (1994),"The First Seven Years, Fat or Lean?",,,,https://benjamins.com//catalog/jpcl.9.1.11muy
Journal of Pidgin and Creole Languages 9:1,Volume 9 (1994),Mednyj Aleut,Language Contact in the North Pacific,,,https://benjamins.com//catalog/jpcl.9.1.13pat
Journal of Pidgin and Creole Languages 9:1,Volume 9 (1994),The African-Born Slave Child and Creolization (A Postscript to the Bickerton-Singler Debate on Nativization),,,,https://benjamins.com//catalog/jpcl.9.1.14jac
Journal of Pidgin and Creole Languages 9:1,Volume 9 (1994),A Note on Theme-Serial Verb Constructions in Haitian,,,,https://benjamins.com//catalog/jpcl.9.1.15pau
Journal of Pidgin and Creole Languages 9:1,Volume 9 (1994),A Note on Ain't Vs. Didn't Negation in African American Vernacular,,,,https://benjamins.com//catalog/jpcl.9.1.16cha
Journal of Pidgin and Creole Languages 9:1,Volume 9 (1994),Soaps and Serials,,,,https://benjamins.com//catalog/jpcl.9.1.18seu
Journal of Pidgin and Creole Languages 9:1,Volume 9 (1994),Review of Crowley (1990): Beach-la-Mar to Bislama: The emergence of a national language in Vanuatu,,,,https://benjamins.com//catalog/jpcl.9.1.20kee
Journal of Pidgin and Creole Languages 9:1,Volume 9 (1994),Review of Bickerton (1990): Language and species,,,,https://benjamins.com//catalog/jpcl.9.1.21blo
Journal of Pidgin and Creole Languages 9:1,Volume 9 (1994),Review of Baggioni (1990): Dictionnaire créole réunionnais/français,,,,https://benjamins.com//catalog/jpcl.9.1.22rob
Journal of Pidgin and Creole Languages 9:1,Volume 9 (1994),"Review of Chaudenson, Carayol & Barat (1992): Atlas linguistique et ethnographique de l’île Rodrigues",,,,https://benjamins.com//catalog/jpcl.9.1.23ado
Journal of Pidgin and Creole Languages 9:1,Volume 9 (1994),Review of Mesthrie (1991): Language in indenture. A sociolinguistic history of Bhojpuri-Hindi in South Africa,,,,https://benjamins.com//catalog/jpcl.9.1.24bak
Journal of Pidgin and Creole Languages 9:1,Volume 9 (1994),Review of Bonniol (1992): La couleur comme maléfice: Une illustration créole de la généalogie des blancs et des noirs,,,,https://benjamins.com//catalog/jpcl.9.1.25bag
Journal of Pidgin and Creole Languages 9:1,Volume 9 (1994),Review of Mondesir & Carrington (1992): Dictionary of St. Lucian Creole,,,,https://benjamins.com//catalog/jpcl.9.1.26all
Journal of Pidgin and Creole Languages 9:1,Volume 9 (1994),"Review of Watson (1991): Jamaican sayings: With notes on folklore, aesthetics, and social control",,,,https://benjamins.com//catalog/jpcl.9.1.27pat
Journal of Pidgin and Creole Languages 9:1,Volume 9 (1994),Review of Cunningham (1992): A syntactic analysis of Sea Island Creole,,,,https://benjamins.com//catalog/jpcl.9.1.28nic
Journal of Pidgin and Creole Languages 9:1,Volume 9 (1994),Review of Edwards & Winford (1991): Verb phrase patterns in Black English and creole,,,,https://benjamins.com//catalog/jpcl.9.1.29gre
Journal of Pidgin and Creole Languages 9:1,Volume 9 (1994),Review of Bright (1991): International encyclopedia of linguistics,,,,https://benjamins.com//catalog/jpcl.9.1.30muf
Journal of Pidgin and Creole Languages 9:1,Volume 9 (1994),Review of Huebner & Ferguson (1991): Crosscurrents in second language acquisition and linguistic theories,,,,https://benjamins.com//catalog/jpcl.9.1.31bla
Journal of Pidgin and Creole Languages 9:1,Volume 9 (1994),Review of Lillo-Martin (1992): Universal grammar and American Sign Language. Setting the null argument parameters,,,,https://benjamins.com//catalog/jpcl.9.1.32bre
Journal of Pidgin and Creole Languages 9:1,Volume 9 (1994),Pidgin Hawaiian,,,,https://benjamins.com//catalog/jpcl.9.1.34goo
Journal of Pidgin and Creole Languages 9:1,Volume 9 (1994),Editor's Page,,,,https://benjamins.com//catalog/jpcl.9.1.36gle
Journal of Pidgin and Creole Languages 8:2,Volume 8 (1993),The Zero-Marked Verb,Testing the Creole Hypothesis,,"This paper examines the past temporal reference system in two data sets representing ""early"" Black English: Sarnana and the Ex-slave Recordings, with a view to discovering the structure underlying variable use of overt verbal morphology. Extrapolating from proposals in the literature on the behavior of past temporal reference structures in known creoles, as well as in black and white vernaculars, we propose and test an analytical model based on quantitative methodology and making use of the stepwise selection procedure incorporated in a variable rule analysis. Competing hypotheses were operationalized as factors in the analysis and systematically tested on the same data set. Perhaps the most striking result of our study is that no matter which way the data are configured, the same three factor effects obtain. These reflect general constraints on language use and language processing rather than specific creole phenomena, such as the patterning expected of a relative tense system sensitive to stativity and anteriority. These findings lead us to suggest not only that an English-like system of absolute tense marking, expressed by both marked and unmarked verbs, prevails in these materials, but also that the temporal organization of these materials is not consistent with what has been posited for creole languages.",https://benjamins.com//catalog/jpcl.8.2.02tag
